lat,lon,temp_avg,temp_min,temp_max,pm_1_avg,pm_1_min,pm_1_max,pm_2_5_avg,pm_2_5_min,pm_2_5_max,pm_10_avg,pm_10_min,pm_10_max,hum_avg,hum_min,hum_max,date,hour
51.472,5.451,18.850231,18.850231,18.850231,3.5023875,3.5023875,3.5023875,3.7036414,3.7036414,3.7036414,3.7036414,3.7036414,3.7036414,34.97061,34.97061,34.97061,2025-03-19,16
51.466,5.452,21.870375,21.870375,21.870375,10.813214,10.813214,10.813214,11.434565,11.434565,11.434565,11.434561,11.434561,11.434561,29.999222,29.999222,29.999222,2025-03-19,16
51.467,5.452,21.822308,21.822308,21.822308,10.073452,10.073452,10.073452,10.652294,10.652294,10.652294,10.65229,10.65229,10.65229,29.886307,29.886307,29.886307,2025-03-19,16
51.472,5.452,18.871593,18.823528,18.91966,3.471892,3.2743115,3.6694727,3.6713936,3.4624598,3.8803277,3.6713936,3.4624598,3.8803277,34.63645,34.224457,35.048447,2025-03-19,16
51.465,5.453,22.022049,21.857021,22.305637,8.543542,3.227497,12.259406,9.034472,3.4129565,12.963858,9.034469,3.4129565,12.963854,28.653992,25.93422,30.59433,2025-03-19,16
51.466,5.453,22.178799,21.870375,22.48722,7.5502152,3.560036,11.540395,7.984067,3.7646039,12.20353,7.984065,3.7646039,12.2035265,27.743942,25.590897,29.896988,2025-03-19,16
51.467,5.453,22.684824,22.684824,22.684824,3.9578817,3.9578817,3.9578817,4.185311,4.185311,4.185311,4.185311,4.185311,4.185311,25.687025,25.687025,25.687025,2025-03-19,16
51.471,5.453,18.970398,18.970398,18.970398,3.6391842,3.6391842,3.6391842,3.848299,3.848299,3.848299,3.848299,3.848299,3.848299,34.287018,34.287018,34.287018,2025-03-19,16
51.472,5.453,18.949034,18.949034,18.949034,3.8529649,3.8529649,3.8529649,4.0743637,4.0743637,4.0743637,4.0743637,4.0743637,4.0743637,34.636444,34.636444,34.636444,2025-03-19,16
51.464,5.454,22.100912,21.766232,22.318989,5.9336743,2.8155854,11.903096,6.274636,2.9773755,12.587072,6.2746344,2.9773755,12.587069,27.833721,26.233307,30.563812,2025-03-19,16
51.465,5.454,22.28828,22.249561,22.327,3.5214968,3.2956412,3.7473526,3.7238503,3.4850163,3.9626842,3.7238503,3.4850163,3.9626842,25.638199,25.395584,25.880814,2025-03-19,16
51.466,5.454,22.34213,22.327,22.367056,3.8149998,3.6002605,4.0547585,4.034219,3.8071399,4.2877545,4.034219,3.8071399,4.2877545,25.57869,25.096512,25.97847,2025-03-19,16
51.467,5.454,22.780066,22.663462,22.957197,3.8146245,3.5620415,4.2051554,4.0338216,3.7667248,4.4467936,4.0338216,3.7667248,4.4467936,25.041065,24.823364,25.149918,2025-03-19,16
51.47,5.454,18.979744,18.975739,18.98375,4.074462,4.006241,4.1426835,4.3085885,4.2364473,4.38073,4.3085885,4.2364473,4.38073,35.040047,34.636444,35.44365,2025-03-19,16
51.471,5.454,18.91966,18.91966,18.91966,3.7967553,3.7967553,3.7967553,4.0149245,4.0149245,4.0149245,4.0149245,4.0149245,4.0149245,34.302277,34.302277,34.302277,2025-03-19,16
51.462,5.455,23.576134,21.667429,24.380484,4.6237154,1.3462946,11.995568,5.253822,1.4236554,12.684859,5.698908,1.4236548,13.272111,29.88787,28.522156,36.453796,2025-03-19,16
51.463,5.455,22.146389,21.541924,22.837032,4.999643,2.8708086,10.652774,5.2869325,3.0357718,11.264904,5.286932,3.0357718,11.264901,28.356525,26.207367,30.922394,2025-03-19,16
51.467,5.455,23.221561,23.104067,23.30701,2.7031777,2.5103965,3.037373,2.8585086,2.6546497,3.2119076,2.8585086,2.6546497,3.2119076,29.542225,25.757217,32.036316,2025-03-19,16
51.468,5.455,22.813,22.676813,22.949186,3.2952802,2.9703395,3.6202207,3.4846344,3.1410222,3.8282468,3.4846344,3.1410222,3.8282468,27.830162,26.401154,29.25917,2025-03-19,16
51.469,5.455,19.029144,19.018463,19.039825,4.051768,4.048213,4.0553226,4.2845902,4.2808313,4.288349,4.2845902,4.2808313,4.288349,36.474396,35.800705,37.148087,2025-03-19,16
51.476,5.455,21.917103,20.850307,22.9839,10.501043,9.614937,11.38715,11.10446,10.1674385,12.041482,11.10446,10.1674385,12.041482,31.227585,28.23529,34.21988,2025-03-19,16
51.462,5.456,22.069315,21.99588,22.142748,10.182093,9.80112,10.563066,10.767177,10.364313,11.170041,10.767174,10.364309,11.170038,30.61569,30.487518,30.743864,2025-03-19,16
51.467,5.456,18.98375,18.98375,18.98375,3.8720455,3.8720455,3.8720455,4.0945406,4.0945406,4.0945406,4.0945406,4.0945406,4.0945406,33.852127,33.852127,33.852127,2025-03-19,16
51.468,5.456,21.220951,19.013123,22.746243,4.219951,3.937723,4.494767,4.4624386,4.163992,4.753047,4.4624386,4.163992,4.753047,29.59547,25.90828,34.97824,2025-03-19,16
51.475,5.456,21.99321,21.058594,22.927824,11.819324,11.535939,12.102709,12.498493,12.198828,12.798159,12.498493,12.198828,12.798159,31.308456,29.390396,33.226517,2025-03-19,16
51.476,5.456,22.520866,20.967802,22.935835,11.680282,11.04592,12.518428,12.351459,11.680651,13.237765,12.351459,11.680651,13.237765,29.340347,27.698166,34.06729,2025-03-19,16
51.46,5.457,21.99054,21.99054,21.99054,12.150771,12.150771,12.150771,12.848981,12.848981,12.848981,12.848976,12.848976,12.848976,31.822678,31.822678,31.822678,2025-03-19,16
51.461,5.457,21.975853,21.955826,21.99588,10.172919,9.551783,10.794055,10.757477,10.100649,11.414304,10.757472,10.100645,11.4143,30.954445,30.867462,31.041428,2025-03-19,16
51.466,5.457,19.103912,19.103912,19.103912,3.8325534,3.8325534,3.8325534,4.052779,4.052779,4.052779,4.052779,4.052779,4.052779,34.706635,34.706635,34.706635,2025-03-19,16
51.467,5.457,19.130617,19.130617,19.130617,3.7773242,3.7773242,3.7773242,3.9943764,3.9943764,3.9943764,3.9943764,3.9943764,3.9943764,34.287018,34.287018,34.287018,2025-03-19,16
51.468,5.457,22.732891,22.724878,22.740902,5.6055903,4.696239,6.767807,5.9277,4.9660954,7.156701,5.9277,4.9660954,7.156701,25.810629,25.633621,26.092926,2025-03-19,16
51.474,5.457,21.75288,20.561913,22.943846,12.163482,11.637941,12.689023,12.862428,12.3066845,13.41817,12.862428,12.3066845,13.41817,31.523605,28.23529,34.81192,2025-03-19,16
51.475,5.457,22.371729,20.722134,23.005264,11.56939,10.973276,12.432418,12.234196,11.603826,13.14682,12.234196,11.603826,13.14682,29.727997,27.882797,33.789566,2025-03-19,16
51.459,5.458,21.891737,21.891737,21.891737,13.171112,13.171112,13.171112,13.927952,13.927952,13.927952,13.927947,13.927947,13.927947,31.052109,31.052109,31.052109,2025-03-19,16
51.46,5.458,21.881054,21.857021,21.905088,12.909671,12.711403,13.107938,13.651487,13.441828,13.861147,13.651483,13.441823,13.861143,31.290146,31.137556,31.442734,2025-03-19,16
51.465,5.458,19.08789,19.08789,19.08789,3.2299645,3.2299645,3.2299645,3.4155645,3.4155645,3.4155645,3.4155645,3.4155645,3.4155645,35.078964,35.078964,35.078964,2025-03-19,16
51.466,5.458,19.117266,19.117266,19.117266,3.6212394,3.6212394,3.6212394,3.8293228,3.8293228,3.8293228,3.8293228,3.8293228,3.8293228,34.83786,34.83786,34.83786,2025-03-19,16
51.468,5.458,22.775616,22.775616,22.775616,8.19481,8.19481,8.19481,8.665702,8.665702,8.665702,8.665702,8.665702,8.665702,26.692596,26.692596,26.692596,2025-03-19,16
51.469,5.458,22.907797,22.845043,22.97055,10.051107,9.662116,10.440098,10.628667,10.217324,11.0400095,10.628667,10.217324,11.0400095,27.080177,26.886383,27.273972,2025-03-19,16
51.474,5.458,21.847229,20.420385,23.034637,12.629796,11.5516205,13.36913,13.3555355,12.215403,14.137351,13.3555355,12.215403,14.137351,31.592104,27.698166,35.14305,2025-03-19,16
51.458,5.459,22.02058,21.974518,22.094683,7.9362264,6.7629404,9.56991,8.392259,7.1515536,10.119818,8.392256,7.1515512,10.119814,29.490726,29.0486,30.374603,2025-03-19,16
51.459,5.459,22.138475,21.905088,22.353704,8.489995,5.5264435,12.728795,8.977848,5.8440046,13.460218,8.977845,5.8440027,13.460215,31.577929,29.202713,33.157852,2025-03-19,16
51.464,5.459,19.208055,19.16533,19.250782,4.040636,4.0255327,4.0557394,4.2728186,4.2568474,4.2887897,4.2728186,4.2568474,4.2887897,34.081024,34.0383,34.12375,2025-03-19,16
51.465,5.459,19.216066,19.216066,19.216066,3.7099783,3.7099783,3.7099783,3.9231608,3.9231608,3.9231608,3.9231608,3.9231608,3.9231608,34.287018,34.287018,34.287018,2025-03-19,16
51.469,5.459,22.993692,22.9839,23.005264,9.764204,9.255197,10.311877,10.325277,9.787022,10.904421,10.325277,9.787022,10.904421,26.51,26.349274,26.630035,2025-03-19,16
51.473,5.459,20.794231,20.794231,20.794231,11.589525,11.589525,11.589525,12.255492,12.255492,12.255492,12.255492,12.255492,12.255492,33.52101,33.52101,33.52101,2025-03-19,16
51.474,5.459,22.308308,20.596626,22.901121,12.433927,11.858576,12.960574,13.148411,12.539997,13.705318,13.148411,12.539997,13.705318,29.337599,27.908737,34.416718,2025-03-19,16
51.459,5.46,21.950483,21.92645,21.974518,12.077855,11.562733,12.592977,12.771873,12.227152,13.316596,12.77187,12.227148,13.316592,30.512695,30.096893,30.928497,2025-03-19,16
51.463,5.46,19.306858,19.306858,19.306858,4.503107,4.503107,4.503107,4.761864,4.761864,4.761864,4.761864,4.761864,4.761864,33.696487,33.696487,33.696487,2025-03-19,16
51.464,5.46,19.216066,19.216066,19.216066,4.3582067,4.3582067,4.3582067,4.608638,4.608638,4.608638,4.608638,4.608638,4.608638,33.409622,33.409622,33.409622,2025-03-19,16
51.47,5.46,23.312351,23.104067,23.552681,8.956027,8.857225,9.018263,9.470662,9.366182,9.536473,9.470662,9.366182,9.536473,26.055283,25.828934,26.190582,2025-03-19,16
51.473,5.46,21.991873,20.505836,22.529945,12.181286,11.7939005,12.431878,12.881252,12.471612,13.146242,12.881252,12.471612,13.146242,30.305553,28.393982,33.71022,2025-03-19,16
51.462,5.461,19.341574,19.341574,19.341574,4.376356,4.376356,4.376356,4.62783,4.62783,4.62783,4.62783,4.62783,4.62783,34.17105,34.17105,34.17105,2025-03-19,16
51.463,5.461,19.341574,19.341574,19.341574,4.502303,4.502303,4.502303,4.761014,4.761014,4.761014,4.761014,4.761014,4.761014,34.0383,34.0383,34.0383,2025-03-19,16
51.47,5.461,23.751175,23.643473,23.931868,10.702564,9.789918,11.292433,11.317558,10.352469,11.941321,11.317558,10.352469,11.941321,25.502396,25.220108,25.714493,2025-03-19,16
51.472,5.461,21.70428,20.105288,22.754253,12.868883,11.887871,13.560499,13.60836,12.570975,14.339725,13.60836,12.570975,14.339725,32.00457,28.403137,34.901947,2025-03-19,16
51.473,5.461,22.551308,22.551308,22.551308,12.78545,12.78545,12.78545,13.520131,13.520131,13.520131,13.520131,13.520131,13.520131,29.250015,29.250015,29.250015,2025-03-19,16
51.461,5.462,19.341574,19.341574,19.341574,4.2306004,4.2306004,4.2306004,4.4736986,4.4736986,4.4736986,4.4736986,4.4736986,4.4736986,34.000153,34.000153,34.000153,2025-03-19,16
51.462,5.462,19.368277,19.368277,19.368277,4.3141823,4.3141823,4.3141823,4.5620832,4.5620832,4.5620832,4.5620832,4.5620832,4.5620832,33.75905,33.75905,33.75905,2025-03-19,16
51.471,5.462,22.358154,19.993134,24.401846,12.671701,11.562901,14.594774,13.399849,12.227331,15.433431,13.399849,12.227331,15.433431,30.551859,25.635147,35.645065,2025-03-19,16
51.472,5.462,22.634089,22.634089,22.634089,11.751729,11.751729,11.751729,12.42701,12.42701,12.42701,12.42701,12.42701,12.42701,29.497208,29.497208,29.497208,2025-03-19,16
51.461,5.463,19.401655,19.39765,19.40566,3.8106487,3.759101,3.8621964,4.029616,3.9751062,4.0841255,4.029616,3.9751062,4.0841255,34.06118,33.975723,34.146637,2025-03-19,16
51.471,5.463,24.029205,19.875637,25.066757,10.679377,6.6398716,14.750198,11.293036,7.0214143,15.597786,11.293036,7.0214143,15.597786,31.89583,25.909805,45.95558,2025-03-19,16
51.46,5.464,19.40833,19.40566,19.411001,3.972654,3.9245334,4.020775,4.2009306,4.1500444,4.2518167,4.2009306,4.1500444,4.2518167,33.735397,33.68123,33.789566,2025-03-19,16
51.471,5.464,20.036392,19.686045,20.329594,14.448858,13.296914,15.651735,15.27913,14.060992,16.551128,15.27913,14.060992,16.551128,35.49248,34.265656,36.13794,2025-03-19,16
51.459,5.465,19.445717,19.445717,19.445717,4.175115,4.175115,4.175115,4.415025,4.415025,4.415025,4.415025,4.415025,4.415025,34.068817,34.068817,34.068817,2025-03-19,16
51.47,5.465,19.949072,19.875637,20.022507,13.546041,13.192365,13.899716,14.324435,13.950436,14.698434,14.324435,13.950436,14.698434,35.36277,34.85617,35.86937,2025-03-19,16
51.458,5.466,19.424353,19.424353,19.424353,4.327868,4.327868,4.327868,4.5765557,4.5765557,4.5765557,4.5765557,4.5765557,4.5765557,34.20157,34.20157,34.20157,2025-03-19,16
51.459,5.466,19.453728,19.453728,19.453728,4.192615,4.192615,4.192615,4.433531,4.433531,4.433531,4.433531,4.433531,4.433531,34.09323,34.09323,34.09323,2025-03-19,16
51.469,5.466,19.706072,19.656672,19.755474,14.678748,14.49358,14.863916,15.522231,15.326422,15.7180395,15.522231,15.326422,15.7180395,36.105896,36.038757,36.173035,2025-03-19,16
51.455,5.467,19.680704,19.670023,19.691385,4.237507,4.158167,4.3168464,4.481002,4.397103,4.564901,4.481002,4.397103,4.564901,33.89028,33.719376,34.061188,2025-03-19,16
51.456,5.467,19.52716,19.48043,19.57389,3.871399,3.8695025,3.8732953,4.0938573,4.0918517,4.0958624,4.0938573,4.0918517,4.0958624,33.897903,33.890274,33.905533,2025-03-19,16
51.457,5.467,19.449276,19.419012,19.496452,4.021924,3.8309836,4.1682615,4.2530313,4.0511193,4.407778,4.2530313,4.0511193,4.407778,33.960976,33.65071,34.410614,2025-03-19,16
51.458,5.467,19.461739,19.461739,19.461739,4.316789,4.316789,4.316789,4.56484,4.56484,4.56484,4.56484,4.56484,4.56484,34.0856,34.0856,34.0856,2025-03-19,16
51.467,5.467,19.895666,19.755474,20.035858,13.076439,12.964713,13.188164,13.8278475,13.7097025,13.945992,13.8278475,13.7097025,13.945992,36.8696,36.812378,36.92682,2025-03-19,16
51.468,5.467,19.535172,19.453728,19.616617,14.306512,14.137931,14.475092,15.128604,14.950336,15.306872,15.128604,14.950336,15.306872,36.500336,36.424805,36.575867,2025-03-19,16
51.454,5.468,19.608606,19.608606,19.608606,4.5119195,4.5119195,4.5119195,4.771183,4.771183,4.771183,4.771183,4.771183,4.771183,33.42488,33.42488,33.42488,2025-03-19,16
51.455,5.468,19.531166,19.531166,19.531166,4.426661,4.426661,4.426661,4.6810255,4.6810255,4.6810255,4.6810255,4.6810255,4.6810255,33.905533,33.905533,33.905533,2025-03-19,16
51.467,5.468,20.257494,20.13466,20.329594,12.786029,12.430806,13.027249,13.52075,13.145115,13.775832,13.52075,13.145115,13.775832,36.161327,35.65422,36.93445,2025-03-19,16
51.454,5.469,19.747463,19.747463,19.747463,5.011318,5.011318,5.011318,5.2992783,5.2992783,5.2992783,5.2992783,5.2992783,5.2992783,34.03067,34.03067,34.03067,2025-03-19,16
51.467,5.469,19.97177,19.97177,19.97177,12.845413,12.845413,12.845413,13.583547,13.583547,13.583547,13.583547,13.583547,13.583547,35.886154,35.886154,35.886154,2025-03-19,16
51.454,5.47,19.63531,19.63531,19.63531,4.923945,4.923945,4.923945,5.2068844,5.2068844,5.2068844,5.2068844,5.2068844,5.2068844,34.139008,34.139008,34.139008,2025-03-19,16
51.467,5.47,19.707409,19.707409,19.707409,14.65113,14.65113,14.65113,15.493026,15.493026,15.493026,15.493026,15.493026,15.493026,35.545883,35.545883,35.545883,2025-03-19,16
51.453,5.471,19.946135,19.854277,20.027847,3.9462616,3.5806415,4.4709406,4.1730213,3.786392,4.7278495,4.1730213,3.786392,4.7278495,32.969555,32.555115,33.183792,2025-03-19,16
51.454,5.471,19.832912,19.832912,19.832912,4.6797056,4.6797056,4.6797056,4.9486103,4.9486103,4.9486103,4.9486103,4.9486103,4.9486103,33.316544,33.316544,33.316544,2025-03-19,16
51.467,5.471,19.600595,19.600595,19.600595,16.21223,16.21223,16.21223,17.143831,17.143831,17.143831,17.143831,17.143831,17.143831,35.89531,35.89531,35.89531,2025-03-19,16
51.451,5.472,20.078583,20.078583,20.078583,4.143896,4.143896,4.143896,4.3820124,4.3820124,4.3820124,4.3820124,4.3820124,4.3820124,32.67108,32.67108,32.67108,2025-03-19,16
51.452,5.472,20.035856,19.97978,20.091934,4.2350135,4.2191663,4.250861,4.478366,4.4616075,4.495124,4.478366,4.4616075,4.495124,32.67871,32.492554,32.86487,2025-03-19,16
51.467,5.472,19.467077,19.467077,19.467077,16.500404,16.500404,16.500404,17.448565,17.448565,17.448565,17.448565,17.448565,17.448565,35.93193,35.93193,35.93193,2025-03-19,16
51.45,5.473,20.169374,20.169374,20.169374,4.533475,4.533475,4.533475,4.7939773,4.7939773,4.7939773,4.7939773,4.7939773,4.7939773,32.663452,32.663452,32.663452,2025-03-19,16
51.451,5.473,20.12665,20.12665,20.12665,4.2926865,4.2926865,4.2926865,4.5393524,4.5393524,4.5393524,4.5393524,4.5393524,4.5393524,32.429993,32.429993,32.429993,2025-03-19,16
51.467,5.473,19.4831,19.4831,19.4831,16.340824,16.340824,16.340824,17.279814,17.279814,17.279814,17.279814,17.279814,17.279814,36.787964,36.787964,36.787964,2025-03-19,16
51.449,5.474,20.196077,20.196077,20.196077,4.659504,4.659504,4.659504,4.927248,4.927248,4.927248,4.927248,4.927248,4.927248,32.36133,32.36133,32.36133,2025-03-19,16
51.45,5.474,20.169374,20.169374,20.169374,4.4860225,4.4860225,4.4860225,4.743798,4.743798,4.743798,4.743798,4.743798,4.743798,32.69397,32.69397,32.69397,2025-03-19,16
51.467,5.474,19.688715,19.504463,19.910353,14.593286,13.636335,15.494942,15.431856,14.419917,16.385324,15.431856,14.419917,16.385324,36.63589,36.24475,37.212173,2025-03-19,16
51.445,5.475,20.174713,20.118637,20.230791,4.197782,3.9630933,4.4324703,4.4389944,4.19082,4.6871686,4.4389944,4.19082,4.6871686,32.294952,32.12024,32.469666,2025-03-19,16
51.446,5.475,20.204088,20.204088,20.204088,4.065446,4.065446,4.065446,4.299054,4.299054,4.299054,4.299054,4.299054,4.299054,32.28351,32.28351,32.28351,2025-03-19,16
51.447,5.475,20.284199,20.238804,20.329594,4.494113,4.2212873,4.766939,4.7523537,4.4638505,5.040857,4.7523537,4.4638505,5.040857,32.21331,31.894394,32.532227,2025-03-19,16
51.448,5.475,20.264616,20.225452,20.29488,4.5692143,4.4548893,4.7919717,4.8317704,4.710876,5.0673275,4.8317704,4.710876,5.0673275,32.36133,32.1828,32.532227,2025-03-19,16
51.449,5.475,20.217442,20.217442,20.217442,4.8775425,4.8775425,4.8775425,5.1578155,5.1578155,5.1578155,5.1578155,5.1578155,5.1578155,32.05768,32.05768,32.05768,2025-03-19,16
51.467,5.475,19.96643,19.96643,19.96643,13.472289,13.472289,13.472289,14.246445,14.246445,14.246445,14.246445,14.246445,14.246445,36.047913,36.047913,36.047913,2025-03-19,16
51.444,5.476,20.144007,20.13466,20.153353,4.293414,4.1254764,4.461352,4.5401216,4.362534,4.7177095,4.5401216,4.362534,4.7177095,31.9066,31.848618,31.964584,2025-03-19,16
51.442,5.477,20.174715,20.174715,20.174715,4.6354723,4.6354723,4.6354723,4.9018354,4.9018354,4.9018354,4.9018354,4.9018354,4.9018354,31.934067,31.934067,31.934067,2025-03-19,16
51.443,5.477,20.158693,20.148012,20.169374,4.0339246,3.9913359,4.076513,4.2657213,4.2206855,4.310757,4.2657213,4.2206855,4.310757,31.782242,31.685349,31.879135,2025-03-19,16
51.444,5.477,20.204088,20.204088,20.204088,4.2856646,4.2856646,4.2856646,4.5319266,4.5319266,4.5319266,4.5319266,4.5319266,4.5319266,31.770798,31.770798,31.770798,2025-03-19,16
51.467,5.477,19.39231,19.39231,19.39231,15.008996,15.008996,15.008996,15.871455,15.871455,15.871455,15.871455,15.871455,15.871455,36.707092,36.707092,36.707092,2025-03-19,16
51.441,5.478,20.113298,20.113298,20.113298,3.9264648,3.9264648,3.9264648,4.1520867,4.1520867,4.1520867,4.1520867,4.1520867,4.1520867,30.791168,30.791168,30.791168,2025-03-19,16
51.442,5.478,20.070572,20.070572,20.070572,4.4748716,4.4748716,4.4748716,4.7320065,4.7320065,4.7320065,4.7320065,4.7320065,4.7320065,30.901031,30.901031,30.901031,2025-03-19,16
51.467,5.478,19.296177,19.285496,19.306858,14.733347,14.604838,14.861855,15.579966,15.444074,15.715858,15.579966,15.444074,15.715858,36.523987,36.325623,36.72235,2025-03-19,16
51.441,5.479,20.13733,20.091934,20.182726,4.1312304,3.945879,4.3165817,4.368619,4.172617,4.5646205,4.368619,4.172617,4.5646205,31.261917,31.149765,31.37407,2025-03-19,16
51.467,5.479,19.224077,19.224077,19.224077,14.795752,14.795752,14.795752,15.645957,15.645957,15.645957,15.645957,15.645957,15.645957,36.943604,36.943604,36.943604,2025-03-19,16
51.44,5.48,20.118637,20.118637,20.118637,5.814492,5.814492,5.814492,6.1486044,6.1486044,6.1486044,6.1486044,6.1486044,6.1486044,31.467148,31.467148,31.467148,2025-03-19,16
51.467,5.48,19.376287,19.376287,19.376287,14.480987,14.480987,14.480987,15.313105,15.313105,15.313105,15.313105,15.313105,15.313105,36.47821,36.47821,36.47821,2025-03-19,16
51.44,5.481,20.217442,20.217442,20.217442,5.2523947,5.2523947,5.2523947,5.5542073,5.5542073,5.5542073,5.5542073,5.5542073,5.5542073,31.529709,31.529709,31.529709,2025-03-19,16
51.467,5.481,19.224077,19.224077,19.224077,15.394591,15.394591,15.394591,16.27921,16.27921,16.27921,16.27921,16.27921,16.27921,36.746765,36.746765,36.746765,2025-03-19,16
51.467,5.482,19.39231,19.39231,19.39231,15.88592,15.88592,15.88592,16.798769,16.798769,16.798769,16.798769,16.798769,16.798769,37.13893,37.13893,37.13893,2025-03-19,16
51.467,5.483,19.646658,19.40566,19.97177,15.150603,14.342397,15.531339,16.0212,15.166552,16.423813,16.0212,15.166552,16.423813,39.518955,36.012817,49.420914,2025-03-19,16
51.467,5.384,19.362936,19.352255,19.373617,3.430237,3.2820854,3.5783885,3.6273446,3.47068,3.7840092,3.6273446,3.47068,3.7840092,32.038597,31.898972,32.178223,2025-03-19,17
51.468,5.385,19.373617,19.373617,19.373617,3.392586,3.392586,3.392586,3.5875304,3.5875304,3.5875304,3.5875304,3.5875304,3.5875304,32.62683,32.62683,32.62683,2025-03-19,17
51.468,5.386,19.256123,19.256123,19.256123,3.085498,3.085498,3.085498,3.2627966,3.2627966,3.2627966,3.2627966,3.2627966,3.2627966,32.04242,32.04242,32.04242,2025-03-19,17
51.468,5.387,19.324217,19.296177,19.352255,2.6909823,2.5046947,2.87727,2.8456113,2.6486192,3.0426033,2.8456113,2.6486192,3.0426033,31.99511,31.770798,32.21942,2025-03-19,17
51.468,5.388,19.39498,19.39498,19.39498,2.4802096,2.4802096,2.4802096,2.6227272,2.6227272,2.6227272,2.6227272,2.6227272,2.6227272,32.666504,32.666504,32.666504,2025-03-19,17
51.468,5.389,19.429693,19.429693,19.429693,2.688701,2.688701,2.688701,2.8431988,2.8431988,2.8431988,2.8431988,2.8431988,2.8431988,32.88318,32.88318,32.88318,2025-03-19,17
51.468,5.39,19.515144,19.515144,19.515144,2.9066994,2.9066994,2.9066994,3.0737238,3.0737238,3.0737238,3.0737238,3.0737238,3.0737238,32.77179,32.77179,32.77179,2025-03-19,17
51.468,5.391,19.541847,19.541847,19.541847,3.209622,3.209622,3.209622,3.3940525,3.3940525,3.3940525,3.3940525,3.3940525,3.3940525,32.002747,32.002747,32.002747,2025-03-19,17
51.468,5.392,19.563211,19.515144,19.611277,3.5212693,3.3614135,3.6811254,3.7236083,3.5545666,3.8926497,3.7236083,3.5545666,3.8926497,31.92263,31.71434,32.13092,2025-03-19,17
51.468,5.393,19.463076,19.443045,19.48043,3.2270823,2.9558558,3.5302382,3.4125164,3.1257048,3.733092,3.4125164,3.1257048,3.733092,33.028908,32.747375,33.490494,2025-03-19,17
51.469,5.393,19.455061,19.451056,19.459066,3.3521528,3.1559465,3.5483592,3.5447738,3.3372931,3.7522545,3.5447738,3.3372931,3.7522545,32.32318,32.13092,32.51544,2025-03-19,17
51.47,5.393,19.584574,19.584574,19.584574,3.5089457,3.5089457,3.5089457,3.7105763,3.7105763,3.7105763,3.7105763,3.7105763,3.7105763,32.259094,32.259094,32.259094,2025-03-19,17
51.471,5.393,19.678034,19.667353,19.688715,3.6502883,3.5844612,3.7161155,3.8600407,3.790431,3.9296503,3.8600407,3.790431,3.9296503,31.991295,31.731125,32.251465,2025-03-19,17
51.47,5.394,19.632639,19.632639,19.632639,4.021995,4.021995,4.021995,4.253106,4.253106,4.253106,4.253106,4.253106,4.253106,31.9066,31.9066,31.9066,2025-03-19,17
51.47,5.395,19.704737,19.704737,19.704737,4.666684,4.666684,4.666684,4.93484,4.93484,4.93484,4.93484,4.93484,4.93484,31.818098,31.818098,31.818098,2025-03-19,17
51.47,5.396,19.64065,19.64065,19.64065,5.631602,5.631602,5.631602,5.955204,5.955204,5.955204,5.955204,5.955204,5.955204,32.002747,32.002747,32.002747,2025-03-19,17
51.47,5.397,19.619287,19.619287,19.619287,5.516924,5.516924,5.516924,5.833936,5.833936,5.833936,5.833936,5.833936,5.833936,32.002747,32.002747,32.002747,2025-03-19,17
51.469,5.398,19.81689,19.81689,19.81689,3.6859748,3.6859748,3.6859748,3.8977776,3.8977776,3.8977776,3.8977776,3.8977776,3.8977776,32.37964,32.37964,32.37964,2025-03-19,17
51.47,5.398,19.81689,19.81689,19.81689,3.8084452,3.8084452,3.8084452,4.0272856,4.0272856,4.0272856,4.0272856,4.0272856,4.0272856,32.570374,32.570374,32.570374,2025-03-19,17
51.469,5.399,19.795528,19.795528,19.795528,3.580808,3.580808,3.580808,3.786568,3.786568,3.786568,3.786568,3.786568,3.786568,32.78705,32.78705,32.78705,2025-03-19,17
51.469,5.4,19.835585,19.835585,19.835585,3.5561426,3.5561426,3.5561426,3.7604852,3.7604852,3.7604852,3.7604852,3.7604852,3.7604852,32.43457,32.43457,32.43457,2025-03-19,17
51.469,5.401,19.688715,19.688715,19.688715,3.633802,3.633802,3.633802,3.8426068,3.8426068,3.8426068,3.8426068,3.8426068,3.8426068,32.106506,32.106506,32.106506,2025-03-19,17
51.469,5.402,19.784847,19.718088,19.851606,3.6674695,3.6436863,3.6912527,3.878209,3.853059,3.903359,3.878209,3.853059,3.903359,31.302353,31.290146,31.31456,2025-03-19,17
51.468,5.403,19.64866,19.64866,19.64866,3.7790763,3.7790763,3.7790763,3.9962292,3.9962292,3.9962292,3.9962292,3.9962292,3.9962292,31.363388,31.363388,31.363388,2025-03-19,17
51.468,5.404,19.744793,19.744793,19.744793,3.995514,3.995514,3.995514,4.2251034,4.2251034,4.2251034,4.2251034,4.2251034,4.2251034,31.161972,31.161972,31.161972,2025-03-19,17
51.468,5.405,19.65133,19.597923,19.704737,5.394337,4.7040367,6.0846376,5.7043056,4.9743395,6.434272,5.7043056,4.9743395,6.434272,31.058968,30.754547,31.363388,2025-03-19,17
51.468,5.406,19.934385,19.934385,19.934385,6.9653172,6.9653172,6.9653172,7.365557,7.365557,7.365557,7.365557,7.365557,7.365557,31.578535,31.578535,31.578535,2025-03-19,17
